model,val,imagenetv2-matched-frequency-format-val,imagenetv2-threshold-0.7-format-val,imagenetv2-top-images-format-val,imagenet-vid-robust_pm0,imagenet-vid-robust_pm10,stylized_imagenet,greyscale,imagenet-a,val-on-vid-robust-classes,ytbb-robust_pm0,ytbb-robust_pm10,val-on-ytbb-robust-classes,objectnet-1.0-beta,val-on-objectnet-classes,val-on-imagenet-a-classes,imagenet-sketch,imagenet-r,val-on-imagenet-r-classes,pgd.linf.eps0.5,pgd.linf.eps2,pgd.l2.eps0.1,pgd.l2.eps0.5,brightness_in-memory,defocus_blur_in-memory,impulse_noise_on-disk,snow_on-disk,brightness_on-disk,elastic_transform_in-memory,jpeg_compression_on-disk,defocus_blur_on-disk,gaussian_blur_on-disk,gaussian_noise_in-memory,shot_noise_in-memory,fog_on-disk,frost_in-memory,zoom_blur_on-disk,fog_in-memory,jpeg_compression_in-memory,impulse_noise_in-memory,glass_blur_on-disk,speckle_noise_on-disk,elastic_transform_on-disk,pixelate_in-memory,snow_in-memory,motion_blur_on-disk,shot_noise_on-disk,gaussian_blur_in-memory,saturate_in-memory,gaussian_noise_on-disk,frost_on-disk,spatter_in-memory,contrast_in-memory,speckle_noise_in-memory,saturate_on-disk,zoom_blur_in-memory,motion_blur_in-memory,contrast_on-disk,spatter_on-disk,pixelate_on-disk,avg_corruptions,avg_pgd
efficientnet-b5-autoaug,83.6300048828125,73.5199966430664,81.43000030517578,84.94999694824219,79.4409377817854,66.36609558160504,38.00600051879883,79.34800720214844,32.13333511352539,99.43055555555556,64.08866995073892,53.34975369458128,99.35064935064936,49.11958517878362,86.97600555419922,96.31999969482422,35.95079803466797,48.65999984741211,96.00999450683594,35.91999816894531,7.419999599456787,69.77999877929688,16.619998931884766,81.82040252685547,66.15600204467773,52.63760261535644,50.133203125,76.77840423583984,67.66200180053711,69.15480270385743,47.32080268859863,49.827203369140626,68.64560165405274,68.70320358276368,61.7280029296875,57.409603118896484,45.85120315551758,75.95040283203124,78.76200256347656,65.74600296020508,28.4992018699646,60.261602783203124,53.087602615356445,78.15800476074219,58.442803955078126,51.749603271484375,50.81600112915039,66.31200332641602,80.85960540771484,52.062002182006836,48.519202423095706,76.433203125,66.1256031036377,74.59960327148437,75.56000366210938,48.518802642822266,73.66040344238282,50.689203357696535,68.30400314331055,65.44000244140625,62.300997885679585,32.434998869895935
efficientnet-b5-randaug,83.5320053100586,73.22000122070312,80.54000091552734,84.36000061035156,79.35076645626691,67.08746618575293,39.85600280761719,79.2540054321289,32.0533332824707,99.43055555555556,65.32019704433498,53.99014778325123,99.2987012987013,50.03240790752944,86.72000122070312,96.33999633789062,37.827430725097656,49.060001373291016,96.04999542236328,37.20000076293945,9.119999885559082,70.4000015258789,20.899999618530273,81.914404296875,68.40240249633788,56.15520248413086,51.89480285644531,76.78440399169922,70.12560501098633,68.89320297241211,49.72720184326172,51.580803298950194,67.58960189819337,70.36160278320312,59.83360214233399,61.612004089355466,49.37240219116211,72.97520294189454,78.56320495605469,61.33480377197266,31.102001857757568,60.05040283203125,55.11400299072265,78.24640197753907,62.55200271606445,55.74320259094238,53.79920272827148,68.10280380249023,80.53680267333985,55.30880241394043,51.68280258178711,75.85000457763672,61.67560234069824,75.49920501708985,75.81200408935547,51.508802032470705,74.97000427246094,50.12120132446289,69.24920272827148,67.30680313110352,63.34517233188337,34.40500044822693
resnext101_32x4d_swsl,83.23400115966797,74.15999603271484,81.72999572753906,85.23999786376953,82.05590622182146,66.90712353471596,35.46800231933594,77.84800720214844,41.560001373291016,99.41666666666666,67.29064039408867,54.778325123152705,99.40259740259741,52.592632602354975,87.29600524902344,96.40999603271484,53.59115219116211,72.67333221435547,96.04999542236328,13.539999961853027,8.260000228881836,53.79999923706055,11.319999694824219,80.71520538330078,56.94440231323242,49.67160301208496,50.39240188598633,77.20560455322266,57.363602828979495,65.39520111083985,51.46800270080566,54.82480430603027,56.71800270080566,55.16360282897949,63.0244026184082,56.890802001953126,47.28560256958008,73.6388038635254,67.75960388183594,52.1036018371582,36.019601058959964,57.634001922607425,55.26160202026367,70.4680046081543,57.99480361938477,53.72800254821777,51.25960273742676,60.387202453613284,78.66600341796875,53.20680274963379,53.71520156860352,67.36560287475587,75.36040420532227,61.554002380371095,74.32400360107422,52.835602569580075,58.53280181884766,60.818803024291995,64.9260025024414,69.37840347290039,60.08506961724699,21.729999780654907
efficientnet-b5,83.11400604248047,72.7699966430664,80.4000015258789,84.16999816894531,76.64562669071235,62.759242560865644,32.762001037597656,77.07600402832031,25.946666717529297,99.36805555555556,63.54679802955665,52.51231527093596,99.31601731601731,46.597169709409094,86.51200103759766,96.00999450683594,31.535303115844727,45.0,95.73999786376953,37.70000076293945,8.65999984741211,72.69999694824219,21.68000030517578,79.91960296630859,65.69680328369141,50.91480407714844,46.71520309448242,74.56400299072266,67.51440353393555,67.0468032836914,45.37080268859863,48.62320327758789,67.30480422973633,66.99200210571288,55.58720169067383,55.29520263671875,47.03640213012695,71.88280410766602,77.43640441894532,67.56640319824218,29.724400806427003,56.935601806640626,52.34440155029297,78.072802734375,57.13960266113281,51.05200271606445,48.34120140075684,65.87320327758789,77.29840393066407,50.13040199279785,45.53160095214844,73.21320419311523,57.323201942443845,71.82720336914062,71.40360107421876,50.74120254516602,72.66520462036132,45.25640296936035,66.27400436401368,64.31440353393555,60.27607464668077,35.18499946594238
vit_large_patch16_224,83.0560073852539,72.31999969482422,79.90999603271484,83.62999725341797,86.56447249774571,72.94860234445446,33.18600082397461,74.70600128173828,35.46666717529297,99.35416666666667,69.75369458128078,59.40886699507389,99.3073593073593,47.655828022037376,86.68800354003906,95.94999694824219,40.73375701904297,50.88999938964844,95.29000091552734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnasnet5large,82.73600769042969,72.30999755859375,80.43000030517578,83.90999603271484,78.7195671776375,61.76735798016231,33.84600067138672,77.04400634765625,22.880001068115234,99.35416666666667,65.17241379310344,51.03448275862069,99.32467532467533,46.18126822944799,85.87200164794922,95.73999786376953,32.86761474609375,44.026668548583984,95.33999633789062,28.31999969482422,8.139999389648438,65.27999877929688,16.079999923706055,80.05160369873047,63.06320419311523,51.66160278320312,49.290402221679685,75.77200317382812,64.41960372924805,66.81640396118163,49.54520378112793,51.88440284729004,64.59560317993164,63.820803833007815,60.46040344238281,58.130802917480466,48.756002044677736,76.4956039428711,74.9968048095703,63.21280212402344,32.898002243041994,58.02040176391601,53.56800231933594,76.06360321044922,59.55840301513672,48.426001358032224,51.39960250854492,62.82400360107422,76.92240447998047,53.37720260620117,52.367601013183595,71.79880447387696,78.02120361328124,68.58280410766602,72.1864028930664,54.627603912353514,65.74200210571288,62.75240364074707,65.84120330810546,69.82000350952148,61.76053649706717,29.454999446868896
instagram-resnext101_32x8d,82.68800354003906,73.62999725341797,80.8499984741211,84.47999572753906,84.67087466185752,69.97294860234446,36.470001220703125,77.99600219726562,45.37333297729492,99.39583333333334,69.01477832512315,56.15763546798029,99.34199134199135,53.39742897266934,86.51200103759766,96.31999969482422,54.91756820678711,75.80667114257812,95.91999816894531,24.979999542236328,18.53999900817871,53.86000061035156,23.139999389648438,80.37360382080078,58.48200378417969,51.54040298461914,51.775202941894534,76.91960296630859,57.87600402832031,67.13520431518555,52.7632022857666,55.41360244750977,57.55360298156738,56.23560218811035,63.40440368652344,56.62560348510742,47.780802154541014,74.2312026977539,69.00960311889648,53.72160186767578,36.664401054382324,60.45600357055664,55.531603240966795,70.0864028930664,58.57240219116211,54.120802307128905,53.28000259399414,61.29800300598144,78.193603515625,54.61080093383789,53.83200225830078,66.03960342407227,75.66400375366212,63.48880233764648,74.12360534667968,55.74200286865234,60.13160247802735,61.42160339355469,64.08920440673828,69.06480331420899,60.81329523233267,30.12999963760376
efficientnet-b4-advprop-autoaug,82.68600463867188,72.45999908447266,80.38999938964844,84.27999877929688,78.809738503156,66.45626690712353,43.49400329589844,78.89600372314453,26.573333740234375,99.45138888888889,65.36945812807882,54.48275862068965,99.35064935064936,47.70443988333153,85.5040054321289,96.0,40.42917251586914,53.22999954223633,95.36000061035156,61.84000015258789,18.84000015258789,79.33999633789062,42.86000061035156,81.02960510253907,65.97760162353515,55.544402313232425,55.25000152587891,77.14680480957031,70.47760391235352,71.54240417480469,49.48960227966309,50.58400268554688,72.54960479736329,72.34760437011718,61.41360321044922,63.224002838134766,51.3244026184082,73.82120513916016,78.76360321044922,71.71360244750977,40.65600242614746,64.28440399169922,57.85840187072754,78.00880279541016,63.56160278320313,55.47480163574219,55.714002990722655,67.21840362548828,80.40320587158203,56.680402755737305,55.36960372924805,75.28120422363281,65.19280204772949,76.07880249023438,76.55720367431641,54.58120193481445,72.52120437622071,52.75800266265869,68.81560363769532,68.8712028503418,64.88401349874646,50.71999931335449
efficientnet-b4-autoaug,82.55000305175781,72.02999877929688,79.83999633789062,83.87999725341797,75.7439134355275,62.849413886384134,36.374000549316406,77.8060073852539,27.266666412353516,99.30555555555556,62.41379310344828,51.52709359605912,99.26406926406926,47.893486010586585,85.61600494384766,95.72999572753906,34.329620361328125,47.53000259399414,95.2699966430664,36.71999740600586,8.239999771118164,71.54000091552734,20.459999084472656,80.38600311279296,60.54200210571289,49.98800201416016,48.51440238952637,75.08480224609374,62.808403396606444,66.99120254516602,45.31360282897949,47.911201858520506,65.54840240478515,65.66360321044922,58.01960144042969,55.044403076171875,43.63720169067383,74.17120208740235,76.06360473632813,65.75760269165039,26.704801273345947,55.69560317993164,50.364802551269534,73.90040283203125,59.640803527832034,48.47480239868164,46.504001998901366,61.81080322265625,79.32880554199218,48.240802955627444,46.358001708984375,73.81720275878907,61.50000343322754,71.70720443725585,73.62200469970703,46.282401657104494,67.8380027770996,48.68840351104736,64.86320266723632,63.21360397338867,59.59438238143921,34.239999294281006
BiT-M-R101x1-ILSVRC2012,82.52200317382812,71.40999603271484,79.72999572753906,83.75999450683594,81.06402164111812,66.99729486023445,26.57400131225586,74.64600372314453,36.706668853759766,99.41666666666666,68.07881773399015,55.61576354679802,99.34199134199135,39.202765474775845,86.81600189208984,96.22000122070312,29.96718406677246,44.00666809082031,95.56999969482422,,,,,78.683203125,64.16320266723633,45.534002685546874,45.723602294921875,71.4916015625,61.97920227050781,62.07400360107422,41.889601135253905,45.3164026260376,66.05320281982422,65.31320266723633,56.140802001953126,61.73200302124023,39.332401275634766,74.84520111083984,73.74040222167969,64.07040328979492,28.276401329040528,54.928402709960935,45.40000228881836,72.82960357666016,56.849202728271486,46.41200256347656,47.44760284423828,66.50600357055664,75.6216033935547,49.520402145385745,49.25160217285156,68.1608039855957,74.38160400390625,69.05840454101562,67.28720169067383,43.643202209472655,67.28800354003906,55.19520378112793,60.04000244140625,55.341202926635745,58.27540779113768,
nasnetalarge,82.5060043334961,72.29000091552734,80.04000091552734,83.83999633789062,77.63751127141569,62.12804328223625,36.5880012512207,77.36000061035156,23.213333129882812,99.29861111111111,64.92610837438424,51.37931034482759,99.22077922077922,47.08868964027222,85.52000427246094,95.61000061035156,32.86761474609375,45.20333480834961,95.20999908447266,39.81999969482422,14.100000381469727,68.84400177001953,25.18000030517578,80.67680511474609,61.18720397949219,52.03400230407715,49.960401916503905,76.84640350341797,63.42640342712402,67.33520278930663,47.862802505493164,50.70160255432129,66.37680282592774,65.37800445556641,61.36680374145508,57.63840255737305,43.718401718139646,76.83880157470703,75.09240264892578,63.782403564453126,32.48840198516846,58.477202606201175,52.537201690673825,75.79200286865235,59.75960235595703,47.77760353088379,53.29680213928223,62.41480407714844,80.00720520019532,55.61800117492676,52.6092025756836,70.83240432739258,77.34080352783204,69.92040328979492,74.69800415039063,48.55600204467773,65.01640319824219,61.90480270385742,65.19960174560546,69.41960372924805,61.73940799908761,36.986000537872314
efficientnet-b4,82.2280044555664,70.80999755859375,79.13999938964844,83.22000122070312,75.29305680793507,60.77547339945897,31.94000244140625,75.43000030517578,23.786666870117188,99.27777777777777,62.315270935960584,49.802955665024626,99.24675324675324,46.19747218321271,85.37600708007812,95.43000030517578,30.077228546142578,43.65666961669922,95.20999908447266,41.71999740600586,9.399999618530273,72.31999969482422,24.799999237060547,78.45040435791016,60.144003295898436,46.41960144042969,45.08240165710449,73.59080352783204,63.07840423583984,65.0544044494629,43.02600250244141,46.40040302276611,60.887603759765625,59.890403747558594,54.551202392578126,52.634001922607425,41.541601943969724,71.17080307006836,74.60040283203125,61.0780029296875,27.063601207733154,53.36600189208984,50.837603378295896,72.91960296630859,54.86760330200195,47.05000305175781,44.76640281677246,60.85600280761719,75.40080413818359,46.7564022064209,43.90200233459473,70.72280502319336,57.13040313720703,65.93000411987305,69.84640426635742,46.43080177307129,67.54760437011718,44.47200269699097,64.1628028869629,61.85280303955078,57.20133628845213,37.059998989105225
resnext50_32x4d_swsl,82.18000030517578,72.6500015258789,80.23999786376953,84.04000091552734,81.78539224526601,63.11992786293958,28.930002212524414,76.09800720214844,33.026668548583984,99.30555555555556,65.27093596059113,51.42857142857142,99.25541125541125,49.3842497569407,86.38400268554688,95.8699951171875,50.44902038574219,68.97666931152344,95.62999725341797,11.9399995803833,8.800000190734863,51.47999954223633,12.139999389648438,79.1988021850586,53.042802810668945,44.67080230712891,45.34880142211914,75.5968032836914,52.77000198364258,62.42200241088867,46.8356014251709,49.836402130126956,51.834001541137695,50.09320182800293,59.89960250854492,54.30600128173828,44.13480224609375,71.85600433349609,64.94120254516602,46.55960197448731,31.50800151824951,54.34800415039062,51.12480278015137,68.12120208740234,52.99040222167969,48.16520233154297,47.549203109741214,56.8132022857666,77.01080322265625,49.34880180358887,50.236802673339845,64.2264030456543,72.30400314331055,57.62840347290039,72.35760345458985,48.00800247192383,53.6932014465332,56.82600440979004,61.09280166625977,67.06560287475585,56.379305174411876,21.089999675750732
resnext101_32x16d_ssl,81.83600616455078,71.25,79.18000030517578,82.69999694824219,80.34265103697025,66.45626690712353,29.96200180053711,74.11000061035156,32.66666793823242,99.34722222222221,61.97044334975369,51.231527093596064,99.39393939393939,47.288538403370424,85.13600158691406,95.79000091552734,34.60865783691406,50.22999954223633,95.4000015258789,15.420000076293945,8.760000228881836,51.31999969482422,13.84000015258789,78.9612030029297,56.922003173828124,50.772003936767575,48.384003448486325,75.41400146484375,53.16760368347168,64.84160385131835,52.91600227355957,54.50160255432129,55.01120262145996,52.330802536010744,59.784402465820314,54.482801818847655,49.53960189819336,71.85960464477539,66.33040237426758,49.56880264282226,36.65280170440674,57.21160202026367,54.17160224914551,69.60640258789063,54.553602600097655,55.540001678466794,51.94880294799805,58.79040260314942,76.42000427246094,54.34160270690918,52.14840316772461,62.159202575683594,72.97160263061524,57.66520309448242,72.13800277709962,53.56800308227539,59.32400283813477,58.03760299682617,61.688804626464844,68.86200180053712,58.63228989136527,22.335000038146973
vit_base_patch16_224,81.79000091552734,71.33000183105469,78.75,82.61000061035156,85.75293056807935,69.97294860234446,30.5260009765625,72.60800170898438,32.06666564941406,99.22222222222223,67.88177339901478,56.00985221674877,99.2121212121212,44.690504483093875,85.79200744628906,95.33999633789062,35.76411437988281,47.336666107177734,95.19999694824219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vit_base_patch32_384,81.65800476074219,71.23999786376953,79.70999908447266,83.25999450683594,84.76104598737602,70.8746618575293,33.98400115966797,72.52400207519531,33.66666793823242,99.23611111111111,69.06403940886699,58.17733990147783,99.15151515151514,43.76687911850492,85.24800109863281,95.80999755859375,32.460845947265625,44.70000076293945,95.2699966430664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnext101_32x8d_ssl,81.62600708007812,71.40999603271484,79.06999969482422,82.97999572753906,78.08836789900812,62.488728584310195,29.25200080871582,73.75800323486328,29.066667556762695,99.33333333333333,61.92118226600986,50.29556650246305,99.2900432900433,46.186669547369554,85.76000213623047,95.5,34.0211067199707,49.086666107177734,95.31999969482422,13.079999923706055,8.59999942779541,49.87999725341797,11.739999771118164,78.74640197753907,56.21200332641602,50.019202041625974,47.17760238647461,75.17160339355469,52.15360298156738,64.03120269775391,51.63000221252442,53.568402481079104,54.65040245056152,52.39480209350586,59.67480239868164,53.4140022277832,47.931602478027344,71.3588035583496,65.54840316772462,49.99840202331543,35.09240074157715,57.3072006225586,53.507603073120116,68.29000320434571,53.1572021484375,53.473201751708984,51.44120140075684,58.67960205078125,76.22880401611329,53.36080322265625,51.09720306396484,61.96800308227539,73.30640563964843,58.56400375366211,72.07400436401367,52.377203369140624,57.60440216064453,57.45520362854004,61.04040298461914,67.88280410766602,57.96407452118703,20.8249990940094
vit_large_patch32_384,81.51200103759766,70.58999633789062,78.30999755859375,81.5999984741211,86.29395852119026,73.12894499549142,35.05000305175781,72.7280044555664,38.93333435058594,99.24305555555556,69.4088669950739,59.26108374384237,99.16883116883118,44.949767743329375,85.29600524902344,95.82999420166016,34.67154312133789,48.23666763305664,95.23999786376953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
senet154,81.30400085449219,70.19999694824219,78.45999908447266,82.88999938964844,74.30117222723173,57.98016230838593,29.264001846313477,73.0260009765625,19.013334274291992,99.23611111111111,60.689655172413794,47.241379310344826,98.97835497835497,43.30776709517122,83.42400360107422,95.06999969482422,30.000591278076172,42.22666931152344,94.72999572753906,35.55999755859375,9.15999984741211,61.53999710083008,16.34000015258789,76.65160369873047,45.94760360717773,46.17920112609863,43.52240219116211,73.01080322265625,56.69800224304199,63.03120422363281,46.09840202331543,48.82240180969238,50.2936014175415,48.81680202484131,56.1352035522461,46.85600128173828,47.4476016998291,66.73640289306641,65.90320281982422,50.22240219116211,33.13800220489502,52.97080192565918,54.55160331726074,54.633602142333984,48.402001953125,50.46400260925293,44.96640281677246,49.72520141601562,73.2732032775879,46.700801849365234,45.914802932739256,64.68240356445312,56.63480281829834,55.58360290527344,69.05120315551758,53.926001739501956,54.1316032409668,46.14920310974121,62.021202850341794,58.720402526855466,54.1103512103741,30.649998664855957
resnet50_swsl,81.18000030517578,71.45999908447266,79.31999969482422,83.1199951171875,81.51487826871056,62.759242560865644,28.268001556396484,74.52000427246094,29.893333435058594,99.19444444444444,64.72906403940887,50.3448275862069,99.2034632034632,48.44982175650859,84.72000122070312,95.40999603271484,49.550987243652344,68.30667114257812,95.19999694824219,12.479999542236328,8.760000228881836,51.65999984741211,12.65999984741211,77.89800415039062,50.77760238647461,41.36040210723877,42.44200172424316,73.94720306396485,50.53000259399414,61.21000289916992,44.974002075195315,48.93640213012695,48.01160297393799,45.515602111816406,58.71880264282227,51.54120101928711,42.88320198059082,70.24800262451171,64.01200256347656,43.44160213470459,30.895601081848145,50.630802917480466,49.4468017578125,65.46160354614258,50.06000289916992,43.26120109558106,43.70520191192627,56.0384033203125,75.4448028564453,45.938402366638186,48.30800247192383,60.8176025390625,69.84920349121094,52.44040222167969,70.81760330200196,45.72600173950195,48.45840225219727,54.9108024597168,57.838402557373044,64.88040313720703,53.95295633169321,21.389999866485596
efficientnet-b3-advprop-autoaug,81.09000396728516,70.29000091552734,78.5,82.6199951171875,76.73579801623085,65.01352569882776,40.3640022277832,76.656005859375,17.226667404174805,99.20138888888889,63.44827586206897,52.906403940886705,99.10822510822511,43.955925245759964,83.98400115966797,94.88999938964844,36.89009475708008,50.116668701171875,94.55999755859375,62.18000030517578,16.459999084472656,78.55999755859375,47.15999984741211,78.95320434570313,56.4280029296875,53.55400352478027,50.569601440429686,74.82440338134765,63.804403686523436,68.99560317993163,45.25520286560059,47.411202621459964,64.73240356445312,65.12480239868164,56.84600296020508,57.75400238037109,46.606402206420896,71.43040313720704,75.11680297851562,64.15360260009766,40.02160148620605,62.22560272216797,55.41640281677246,72.07840423583984,58.94840316772461,51.118402099609376,54.0012020111084,59.278804016113284,78.40960540771485,54.89400291442871,51.29920349121094,71.60120544433593,59.67040100097656,70.56680297851562,74.3080047607422,49.76040191650391,64.0864028930664,49.16000232696533,64.54800338745117,63.51320266723633,60.602208205981114,51.089999198913574
efficientnet-b3-autoaug,81.05400085449219,70.1199951171875,78.16999816894531,82.56999969482422,76.28494138863842,61.40667267808837,34.73800277709961,74.9520034790039,17.68000030517578,99.17361111111111,61.47783251231527,50.04926108374384,99.19480519480518,44.182780598466024,83.68000030517578,94.73999786376953,32.62198257446289,45.01000213623047,94.5199966430664,33.71999740600586,7.299999713897705,69.15999603271484,16.8799991607666,78.4636016845703,50.7908016204834,46.36720218658447,43.60400199890137,73.1196044921875,55.8740047454834,64.93360214233398,42.82880172729492,44.96320266723633,58.28840217590332,58.65480270385742,54.883201599121094,49.88920211791992,39.991202163696286,71.60800323486328,72.17680511474609,59.144003295898436,27.329201316833498,51.86120262145996,47.45160140991211,68.05320205688477,54.062401580810544,45.825202560424806,42.3540018081665,53.49320182800293,77.35080413818359,43.90720157623291,41.631201171875,70.15560379028321,57.305602073669434,66.36600341796876,71.66440353393554,42.812002182006836,57.9712028503418,45.31080198287964,61.74240264892578,62.4524040222168,55.49666924354358,31.764998078346252
resnext101_32x4d_ssl,80.9280014038086,70.2699966430664,78.47999572753906,82.11000061035156,77.36699729486023,62.21821460775473,28.038002014160156,72.84800720214844,24.1733341217041,99.29861111111111,62.118226600985224,50.44334975369458,99.25541125541125,45.12801123474128,84.72000122070312,95.43999481201172,31.433120727539062,47.16666793823242,95.13999938964844,12.319999694824219,8.479999542236328,50.71999740600586,10.639999389648438,77.6988037109375,53.89240264892578,44.963203048706056,44.96680183410645,74.22320251464843,49.88920230865479,63.20080413818359,48.329602813720705,50.357601165771484,49.54480171203613,47.30440216064453,57.15800399780274,51.634001922607425,46.51360244750977,69.27640380859376,64.6884033203125,44.19720230102539,33.22240142822265,53.87040252685547,51.06840286254883,65.57400360107422,51.527601623535155,51.87160186767578,47.00360336303711,56.43200187683105,75.17040405273437,49.200003433227536,49.3088020324707,60.271202087402344,71.5160026550293,54.96000213623047,70.82960357666016,51.47200241088867,56.79840316772461,55.59120254516601,59.695203399658205,66.37160415649414,55.65330538138365,20.53999900817871
polynet,80.85800170898438,70.06999969482422,78.43999481201172,82.40999603271484,73.66997294860235,56.89810640216412,27.768001556396484,73.46200561523438,20.226667404174805,99.20138888888889,61.37931034482759,47.33990147783251,99.13419913419914,44.938965107486226,83.7280044555664,95.18000030517578,29.363910675048828,42.22999954223633,94.66999816894531,18.899999618530273,7.859999656677246,53.87999725341797,11.559999465942383,76.9092010498047,58.71680221557617,38.570401954650876,39.792802047729495,71.76640319824219,57.743604278564455,60.823603820800784,42.03360214233398,44.08840217590332,54.62000160217285,53.69400405883789,52.08320236206055,50.41040191650391,43.75360260009766,68.85880279541016,69.83560333251953,53.662401580810545,29.194401454925536,48.689202880859376,48.41520347595215,64.13320388793946,46.72280158996582,44.459601974487306,39.893602180480954,60.57200393676758,73.46560516357422,41.64200286865234,44.19320297241211,67.28920440673828,58.7764030456543,62.41560287475586,68.03800201416016,50.14560241699219,60.60440216064453,44.46440324783325,61.62680358886719,53.43120193481445,54.019623291798126,23.049998998641968
